,rent_address,school_name,min_distance,min_duration,postcode,price
262,98-johnston-st-collingwood-vic-3066-16067212,Flemington Primary School,655.82,95.32,3066,1150.0
263,311-75-wellington-st-collingwood-vic-3066-16068804,Dromana Primary School,244.24,36.43,3066,700.0
264,1002-1-acacia-place-abbotsford-vic-3067-16087823,Cheltenham Primary School,899.47,106.93,3067,380.0
265,703-6-acacia-place-abbotsford-vic-3067-16087573,Cheltenham Primary School,918.07,111.39,3067,420.0
266,12-park-street-abbotsford-vic-3067-16083814,Belmont Primary School,673.19,93.32,3067,675.0
267,902-627-victoria-street-abbotsford-vic-3067-16083095,Cheltenham Primary School,751.19,104.17,3067,425.0
268,97-stafford-street-abbotsford-vic-3067-16066490,Grovedale Primary School,874.8,126.52,3067,625.0
269,714-20-shamrock-street-abbotsford-vic-3067-16083651,Cheltenham Primary School,1001.47,137.8,3067,350.0
270,5-16-princes-street-abbotsford-vic-3067-11131595,Belmont Primary School,437.74,66.31,3067,850.0
271,eg07-11-flockhart-street-abbotsford-vic-3067-16084992,Cheltenham Primary School,957.65,127.28,3067,375.0
272,11-turner-street-abbotsford-vic-3067-16082069,Wandiligong Primary School,954.23,133.26,3067,550.0
273,106-119-turner-street-abbotsford-vic-3067-16088557,Gisborne Primary School,681.35,108.79,3067,440.0
274,220-631-victoria-street-abbotsford-vic-3067-16054340,Cheltenham Primary School,651.33,79.28,3067,625.0
275,532-631-victoria-street-abbotsford-vic-3067-16061939,Cheltenham Primary School,651.33,79.28,3067,650.0
276,4-82-trenerry-crescent-abbotsford-vic-3067-16057111,Wandiligong Primary School,880.93,126.72,3067,675.0
277,48-yarra-street-abbotsford-vic-3067-16069226,Campbells Creek Primary School,936.13,161.53,3067,900.0
278,64-little-charles-street-abbotsford-vic-3067-16077006,Belmont Primary School,847.54,137.73,3067,620.0
279,270-langridge-street-abbotsford-vic-3067-15242733,Belmont Primary School,717.8,87.62,3067,470.0
280,713-251-johnston-street-abbotsford-vic-3067-16085958,Hawthorn West Primary School,975.14,139.52,3067,460.0
281,9-328-johnston-street-abbotsford-vic-3067-16080546,Grovedale Primary School,836.43,122.24,3067,600.0
282,514-6-acacia-place-abbotsford-vic-3067-16082921,Cheltenham Primary School,918.07,111.39,3067,440.0
283,509a-1-acacia-place-abbotsford-vic-3067-16082671,Cheltenham Primary School,899.47,106.93,3067,410.0
284,408d-615-victoria-street-abbotsford-vic-3067-16066835,Cheltenham Primary School,726.64,86.07,3067,550.0
285,215-56-nicholson-street-abbotsford-vic-3067-13682400,Belmont Primary School,618.92,75.47,3067,560.0
286,111l-378-390-st-georges-road-fitzroy-north-vic-3068-16082319,Berwick Primary School,268.23,37.99,3068,440.0
287,133-ramsden-street-clifton-hill-vic-3068-16083078,Cheltenham Primary School,793.58,146.31,3068,570.0
288,108-best-street-fitzroy-north-vic-3068-16054451,Doncaster Primary School,781.81,126.33,3068,1300.0
289,204-378-390-st-george-road-fitzroy-north-vic-3068-16084845,Berwick Primary School,268.23,37.99,3068,800.0
290,14-park-street-fitzroy-north-vic-3068-16082451,Doncaster Primary School,516.64,81.19,3068,1200.0
291,111-378-390-saint-georges-road-fitzroy-north-vic-3068-16057525,Berwick Primary School,268.23,37.99,3068,490.0
292,g09-22-nicholson-street-fitzroy-north-vic-3068-16052600,Hawthorn West Primary School,256.07,27.97,3068,900.0
293,173-spensley-street-clifton-hill-vic-3068-16078951,Beaufort Primary School,171.71,30.74,3068,820.0
294,105-field-street-clifton-hill-vic-3068-16078319,Cheltenham Primary School,953.45,161.12,3068,950.0
295,5-55-may-street-fitzroy-north-vic-3068-16078317,Beaufort Primary School,110.54,16.88,3068,350.0
296,221-378-390-saint-georges-road-fitzroy-north-vic-3068-16052965,Berwick Primary School,268.23,37.99,3068,630.0
297,93-rowe-street-fitzroy-north-vic-3068-15629627,Doncaster Primary School,338.91,63.78,3068,690.0
298,2s-378-390-st-georges-road-fitzroy-north-vic-3068-16055926,Berwick Primary School,268.23,37.99,3068,585.0
299,22l-378-390-st-georges-road-fitzroy-north-vic-3068-16082386,Berwick Primary School,268.23,37.99,3068,570.0
300,188-park-street-fitzroy-north-vic-3068-16090583,Highton Primary School,736.28,132.72,3068,1200.0
301,113-392-st-georges-road-fitzroy-north-vic-3068-16089889,Berwick Primary School,240.92,35.09,3068,450.0
302,62-clauscen-street-fitzroy-north-vic-3068-16065136,Bellbrae Primary School,296.34,45.5,3068,680.0
303,37-taylor-street-fitzroy-north-vic-3068-16061269,Hawthorn West Primary School,415.26,58.72,3068,1100.0
304,8-182-barkly-street-fitzroy-north-vic-3068-16068469,Heidelberg Primary School,300.27,43.24,3068,310.0
305,2-12-brennand-street-fitzroy-north-vic-3068-14628144,Echuca Primary School,899.75,161.82,3068,380.0
306,94-helen-street-northcote-vic-3070-16059106,Belmont Primary School,311.46,68.69,3070,720.0
307,2-3-jessie-street-northcote-vic-3070-16078331,Dromana Primary School,1568.7,178.73,3070,375.0
308,27-hawthorn-road-northcote-vic-3070-16051293,Eltham Primary School,663.64,119.45,3070,950.0
309,8-4-mccracken-avenue-northcote-vic-3070-16064578,Warrnambool West Primary School,841.05,83.32,3070,450.0
310,121-5-beavers-road-northcote-vic-3070-16087294,Wandiligong Primary School,664.42,82.76,3070,485.0
311,57-bent-street-northcote-vic-3070-16078474,Warrandyte Primary School,918.43,157.4,3070,570.0
312,4-165-clarke-street-northcote-vic-3070-16082860,Elphinstone Primary School,471.4,65.45,3070,560.0
313,13-bird-avenue-northcote-vic-3070-16053046,California Gully Primary School,624.88,69.16,3070,600.0
314,10-2-johnson-street-northcote-vic-3070-16081202,Sandringham Primary School,901.53,114.67,3070,330.0
315,9-harold-street-thornbury-vic-3071-16076652,Gisborne Primary School,234.42,45.2,3071,905.0
316,23-clyde-street-thornbury-vic-3071-16065124,Belmont Primary School,166.49,19.98,3071,780.0
317,115b-collins-street-thornbury-vic-3071-16089002,Beaufort Primary School,90.25,8.12,3071,620.0
318,86-hutton-street-thornbury-vic-3071-16075459,Newport Lakes Primary School,580.96,109.7,3071,650.0
319,2-9-rennie-street-thornbury-vic-3071-16065901,Cavendish Primary School,634.09,87.41,3071,390.0
320,8-2-murray-street-thornbury-vic-3071-16089692,Cavendish Primary School,353.11,77.94,3071,300.0
321,20-12-dundas-street-thornbury-vic-3071-15981310,Eaglehawk Primary School,580.18,78.93,3071,240.0
322,11-52-pender-street-thornbury-vic-3071-16088581,Berwick Primary School,556.7,85.85,3071,260.0
323,1-53-woolton-avenue-thornbury-vic-3071-16090180,California Gully Primary School,997.96,127.62,3071,310.0
324,146-raleigh-street-thornbury-vic-3071-16080236,Bacchus Marsh Primary School,249.47,54.69,3071,850.0
325,12-45-collins-street-thornbury-vic-3071-16090482,Elphinstone Primary School,610.83,96.14,3071,420.0
326,11-326-plenty-road-preston-vic-3072-16068669,Dromana Primary School,666.23,84.89,3072,250.0
327,47-gilbert-road-preston-vic-3072-16082846,Newport Lakes Primary School,447.27,69.7,3072,700.0
328,3-492-plenty-road-preston-vic-3072-16083908,California Gully Primary School,844.95,101.64,3072,500.0
329,2-24-o-connor-street-reservoir-vic-3073-16084487,Warrandyte Primary School,253.68,60.88,3073,430.0
330,3-72-leamington-street-reservoir-vic-3073-16055115,Belmont Primary School,673.15,161.55,3073,420.0
331,38-262-heidelberg-road-fairfield-vic-3078-16056607,Berwick Primary School,1148.63,163.52,3078,380.0
332,565-heidelberg-road-alphington-vic-3078-16079269,Warrnambool West Primary School,650.62,98.0,3078,600.0
333,12-1-rex-avenue-alphington-vic-3078-16077577,Doncaster Primary School,1112.55,153.94,3078,460.0
334,704-111-parkview-road-alphington-vic-3078-16069779,Bacchus Marsh Primary School,622.5,73.14,3078,540.0
335,28-gillies-street-fairfield-vic-3078-16067381,Hallam Primary School,845.27,104.85,3078,750.0
336,89-marshall-street-ivanhoe-vic-3079-16071672,Colac Primary School,489.69,43.97,3079,510.0
337,4-45-st-elmo-road-ivanhoe-vic-3079-16052693,St Andrews Primary School,366.82,42.33,3079,390.0
338,108-56-myrtle-street-ivanhoe-vic-3079-16074928,Avenel Primary School,631.85,112.65,3079,385.0
339,562-waterdale-rd-heidelberg-heights-vic-3081-16076688,Dromana Primary School,1242.56,120.06,3081,385.0
340,30-80-enterprise-dr-bundoora-vic-3083-16083831,Cudgee Primary School,1707.39,212.93,3083,385.0
341,106-34-princeton-terrace-bundoora-vic-3083-16088123,Ballarat Primary School (Dana Street),1639.89,229.41,3083,324.0
342,502-21-plenty-road-bundoora-vic-3083-16055079,Castlemaine Primary School,221.85,37.82,3083,330.0
343,67-weir-loop-bundoora-vic-3083-16073139,Colac Primary School,769.69,133.09,3083,500.0
344,10-brooke-street-eaglemont-vic-3084-16087413,Belmont Primary School,1139.0,147.52,3084,680.0
345,2-14-binns-street-montmorency-vic-3094-16085351,Avenel Primary School,206.03,35.84,3094,450.0
346,23-frank-street-eltham-vic-3095-16065746,Avenel Primary School,1328.73,180.72,3095,500.0
347,6-103-walpole-street-kew-vic-3101-16074115,Grovedale Primary School,704.38,57.91,3101,435.0
348,6-11-davis-street-kew-vic-3101-16020234,Doncaster Primary School,626.07,94.78,3101,410.0
349,5-200-cotham-road-kew-vic-3101-16080273,Campbells Creek Primary School,693.78,62.71,3101,1250.0
350,605-369-high-street-kew-vic-3101-16088032,Hallam Primary School,335.79,37.44,3101,1300.0
351,3-17-pakington-street-kew-vic-3101-16075619,Grovedale Primary School,384.41,55.75,3101,850.0
352,90-edgevale-road-kew-vic-3101-16078740,Colac Primary School,821.25,98.83,3101,1600.0
353,14-58-62-mary-street-kew-vic-3101-16079756,Hallam Primary School,369.64,37.5,3101,470.0
354,3-8-10-james-avenue-kew-vic-3101-16064942,Sandringham Primary School,832.33,130.75,3101,390.0
355,7-8-10-james-avenue-kew-vic-3101-16054256,Sandringham Primary School,832.33,130.75,3101,330.0
356,98-edgevale-road-kew-vic-3101-16086114,Colac Primary School,779.79,91.37,3101,700.0
357,1-1-namur-street-kew-east-vic-3102-16072307,Castlemaine Primary School,802.23,97.7,3102,500.0
358,4-48-weir-street-balwyn-vic-3103-16073644,Footscray Primary School,405.6,48.48,3103,470.0
359,37-kireep-road-balwyn-vic-3103-16071098,Footscray Primary School,561.52,72.72,3103,720.0
360,1-910-burke-road-deepdene-vic-3103-16069623,Sandringham Primary School,364.52,63.49,3103,690.0
361,3-1-birtles-st-balwyn-vic-3103-16067443,Castlemaine Primary School,1106.89,97.22,3103,575.0
362,12-2a-brenbeal-street-balwyn-vic-3103-16061618,Flemington Primary School,59.21,9.68,3103,400.0
363,19-parkdale-avenue-balwyn-vic-3103-16041468,Hallam Primary School,941.87,103.7,3103,550.0
364,1-18-raynes-street-balwyn-vic-3103-16054448,Ballarat Primary School (Dana Street),1055.21,144.29,3103,860.0
365,15-31-barnsbury-road-deepdene-vic-3103-16051009,Eltham Primary School,346.1,50.23,3103,400.0
366,2-15-parring-road-balwyn-vic-3103-16088426,Flemington Primary School,679.19,67.91,3103,720.0
367,1-salford-avenue-balwyn-vic-3103-16083324,Allansford and District Primary School,555.51,44.61,3103,790.0
368,4-84-rochester-rd-balwyn-vic-3103-16081633,Allansford and District Primary School,605.09,50.65,3103,480.0
369,10-3-boston-road-balwyn-vic-3103-16055201,Allansford and District Primary School,907.39,77.07,3103,450.0
370,5-19-kireep-road-balwyn-vic-3103-16078337,Flemington Primary School,521.47,83.93,3103,400.0
371,5-whitehorse-road-deepdene-vic-3103-16077539,Flemington Primary School,197.51,23.14,3103,850.0
372,1-1062-burke-rd-balwyn-north-vic-3104-16053394,Castlemaine Primary School,563.11,51.16,3104,425.0
373,6-46a-corhampton-road-balwyn-north-vic-3104-16086851,Cavendish Primary School,619.69,54.96,3104,525.0
374,2-14-hatfield-street-balwyn-north-vic-3104-16039515,Cavendish Primary School,465.97,43.06,3104,430.0
375,3-12-thea-avenue-balwyn-north-vic-3104-16062335,California Gully Primary School,459.21,82.85,3104,640.0
376,3-84-winfield-road-balwyn-north-vic-3104-16089860,Warrnambool West Primary School,635.77,86.86,3104,440.0
377,5-citron-avenue-balwyn-north-vic-3104-16086189,Warrnambool West Primary School,405.04,79.61,3104,485.0
378,127-willow-bend-bulleen-vic-3105-16081615,Ballarat Primary School (Dana Street),2435.11,350.89,3105,600.0
379,1a-chivers-road-templestowe-vic-3106-16087683,Cheltenham Primary School,1469.75,130.4,3106,1175.0
380,104-88-tram-road-doncaster-vic-3108-14825508,Alberton Primary School,701.55,103.3,3108,420.0
381,2-3-ada-street-doncaster-vic-3108-16066714,Alberton Primary School,993.05,163.73,3108,520.0
382,20a-belvoir-street-doncaster-vic-3108-16086525,Cudgee Primary School,874.95,120.89,3108,510.0
383,2-11-firth-street-doncaster-vic-3108-16078255,Alberton Primary School,954.56,157.03,3108,360.0
384,103-88-tram-road-doncaster-vic-3108-14872098,Alberton Primary School,701.55,103.3,3108,395.0
385,3-17-firth-street-doncaster-vic-3108-15138255,Alberton Primary School,842.28,130.08,3108,540.0
386,1-11-churchill-street-doncaster-east-vic-3109-15856463,Ballarat Primary School (Dana Street),619.29,135.53,3109,695.0
387,g10-1-red-hill-terrace-doncaster-east-vic-3109-16085903,Avenel Primary School,1770.13,242.79,3109,440.0
388,130-corriedale-crescent-park-orchards-vic-3114-16040346,Avoca Primary School,976.27,112.83,3114,595.0
389,1-263-lennox-street-richmond-vic-3121-16089089,Hawthorn West Primary School,677.04,103.63,3121,325.0
390,24-wertheim-street-richmond-vic-3121-16079802,California Gully Primary School,1024.05,169.64,3121,625.0
391,3-74-cutter-street-richmond-vic-3121-16077345,Highton Primary School,1262.7,169.87,3121,600.0
392,5-26-union-street-richmond-vic-3121-16073238,Hawthorn West Primary School,578.41,88.93,3121,340.0
393,108-10-bromham-place-richmond-vic-3121-16088846,Cavendish Primary School,695.93,88.64,3121,525.0
394,17-king-street-richmond-vic-3121-16085050,Hawthorn West Primary School,535.73,90.05,3121,560.0
395,25-hull-street-richmond-vic-3121-16067586,Newport Lakes Primary School,710.21,85.74,3121,700.0
396,60-neptune-street-richmond-vic-3121-16087614,Hawthorn West Primary School,740.98,119.77,3121,765.0
397,24-343-church-street-richmond-vic-3121-16061297,Huntly Primary School,120.87,15.5,3121,600.0
398,126-243-249a-bridge-road-richmond-vic-3121-16080478,Heathcote Primary School,493.6,65.02,3121,400.0
399,13-160-coppin-street-richmond-vic-3121-16075196,Cavendish Primary School,733.62,83.36,3121,330.0
400,6-137-coppin-street-richmond-vic-3121-16080016,Cavendish Primary School,692.81,80.1,3121,360.0
401,121-lord-street-richmond-vic-3121-16064776,Castlemaine Primary School,886.24,130.37,3121,950.0
402,104-somerset-street-richmond-vic-3121-16083987,Cheltenham Primary School,394.06,78.62,3121,695.0
403,209-8-garfield-street-richmond-vic-3121-16080755,Beaufort Primary School,382.73,53.43,3121,450.0
404,25-chestnut-street-richmond-vic-3121-16068056,Beaufort Primary School,511.02,118.62,3121,1100.0
405,46-loyola-grove-richmond-vic-3121-16068071,Heathcote Primary School,1586.57,255.27,3121,750.0
406,108-14-david-street-richmond-vic-3121-16089176,Cheltenham Primary School,480.63,66.52,3121,550.0
407,283a-burnley-street-richmond-vic-3121-16064303,Highton Primary School,826.52,99.83,3121,1500.0
408,616-14-david-street-richmond-vic-3121-16079171,Cheltenham Primary School,480.63,66.52,3121,550.0
409,51-duke-street-richmond-vic-3121-16089558,Berwick Primary School,949.53,170.82,3121,775.0
410,5-47-mary-street-richmond-vic-3121-16069592,Newport Lakes Primary School,575.0,99.43,3121,840.0
411,2-94-buckingham-street-richmond-vic-3121-14830817,Cheltenham Primary School,417.75,84.09,3121,600.0
412,609-14-david-street-richmond-vic-3121-16085191,Cheltenham Primary School,480.63,66.52,3121,560.0
413,94-coppin-street-richmond-vic-3121-16062861,Newport Lakes Primary School,463.34,61.94,3121,650.0
414,15-2-the-vaucluse-richmond-vic-3121-15094456,Grovedale Primary School,641.85,110.57,3121,325.0
415,105-39-appleton-street-richmond-vic-3121-16061881,Beaufort Primary School,394.62,52.41,3121,430.0
416,4-52-lyndhurst-street-richmond-vic-3121-16085100,Hamilton (Gray Street) Primary School,306.64,66.02,3121,950.0
417,3-34-leslie-street-richmond-vic-3121-16067868,Cudgee Primary School,369.12,80.09,3121,320.0
418,17-81-edinburgh-street-richmond-vic-3121-16080509,Beaufort Primary School,1094.73,174.38,3121,300.0
419,2-2-smith-street-richmond-vic-3121-16081068,Beaufort Primary School,364.38,43.63,3121,300.0
420,4-wells-street-richmond-vic-3121-16069616,Bacchus Marsh Primary School,814.26,115.72,3121,650.0
421,1-36-burnley-street-richmond-vic-3121-16083578,Hawthorn West Primary School,185.96,34.39,3121,720.0
422,19-baker-street-richmond-vic-3121-16083535,Bacchus Marsh Primary School,596.57,85.93,3121,510.0
423,612-30-burnley-street-richmond-vic-3121-16083288,Cudgee Primary School,545.46,60.02,3121,425.0
424,405-14-david-street-richmond-vic-3121-16068009,Cheltenham Primary School,480.63,66.52,3121,530.0
425,5-69-river-street-richmond-vic-3121-16067702,Castlemaine Primary School,694.0,83.13,3121,650.0
426,11-corsair-street-richmond-vic-3121-16074197,Campbells Creek Primary School,856.11,110.78,3121,675.0
427,6-fordham-court-richmond-vic-3121-16065885,Highton Primary School,545.95,97.52,3121,460.0
428,511-2-mcgoun-street-richmond-vic-3121-14233176,Berwick Primary School,667.44,112.13,3121,550.0
429,3-4-stillman-street-richmond-vic-3121-16082280,Heathcote Primary School,851.27,112.33,3121,875.0
430,2-neptune-street-richmond-vic-3121-16058275,Heidelberg Primary School,564.68,76.32,3121,625.0
431,38-highett-street-richmond-vic-3121-16087992,Beaufort Primary School,425.54,60.86,3121,1000.0
432,20-lord-street-richmond-vic-3121-16059083,Colac Primary School,508.47,83.46,3121,790.0
433,2-appleton-street-richmond-vic-3121-16067294,Hamilton (Gray Street) Primary School,217.01,34.37,3121,625.0
434,1-118-brighton-street-richmond-vic-3121-16081521,Beaufort Primary School,133.44,32.02,3121,700.0
435,57-baker-street-richmond-vic-3121-16062642,Belmont Primary School,743.71,101.06,3121,650.0
436,89-elizabeth-street-richmond-vic-3121-16076960,Berwick Primary School,268.97,27.66,3121,425.0
437,45-69-palmer-street-richmond-vic-3121-16072067,Heidelberg Primary School,388.37,54.74,3121,430.0
438,1-8-murphy-street-richmond-vic-3121-14865370,Cudgee Primary School,368.03,51.87,3121,470.0
439,11-bennett-street-richmond-vic-3121-16061186,Cudgee Primary School,491.33,113.64,3121,565.0
440,3-36-egan-street-richmond-vic-3121-16086330,Beaufort Primary School,382.67,49.99,3121,450.0
441,68-yarra-boulevard-richmond-vic-3121-12659355,Campbells Creek Primary School,56.73,9.92,3121,1225.0
442,604-8-burnley-street-richmond-vic-3121-16076303,Cudgee Primary School,654.98,83.04,3121,600.0
443,12-cameron-street-richmond-vic-3121-14219096,Beaufort Primary School,584.71,92.15,3121,520.0
444,26-219-227-auburn-road-hawthorn-vic-3122-16068411,Beaufort Primary School,854.38,72.15,3122,460.0
445,15-64-auburn-rd-hawthorn-vic-3122-16085195,Warrandyte Primary School,476.92,40.02,3122,330.0
446,3-bell-street-hawthorn-vic-3122-16090187,Colac Primary School,689.56,95.6,3122,830.0
447,11-64-auburn-rd-hawthorn-vic-3122-16076131,Warrandyte Primary School,476.92,40.02,3122,350.0
448,3-23-auburn-grove-hawthorn-vic-3122-16084647,Cheltenham Primary School,801.46,79.1,3122,450.0
449,9-488-glenferrie-road-hawthorn-vic-3122-16040221,Eaglehawk Primary School,199.1,17.06,3122,450.0
450,303-81-riversdale-road-hawthorn-vic-3122-16084849,Castlemaine Primary School,326.27,23.49,3122,500.0
451,29-70-church-street-hawthorn-vic-3122-16063437,Alberton Primary School,703.53,71.45,3122,450.0
452,2-16-liddiard-street-hawthorn-vic-3122-16063478,Avenel Primary School,833.66,95.77,3122,825.0
453,6-566-glenferrie-road-hawthorn-vic-3122-16084160,Castlemaine Primary School,71.33,5.14,3122,480.0
454,41-haines-street-hawthorn-vic-3122-16089000,Colac Primary School,609.42,83.29,3122,675.0
455,g01-39-riversdale-road-hawthorn-vic-3122-15235034,Heidelberg Primary School,354.18,47.65,3122,580.0
456,1-42a-hawthorn-grove-hawthorn-vic-3122-16057366,Campbells Creek Primary School,736.99,89.03,3122,450.0
457,g-04-567-glenferrie-road-hawthorn-vic-3122-16079647,Castlemaine Primary School,27.8,2.0,3122,430.0
458,2a-garden-street-hawthorn-vic-3122-16056125,Newport Lakes Primary School,762.53,72.4,3122,850.0
459,18-570-glenferrie-road-hawthorn-vic-3122-16088949,Castlemaine Primary School,37.49,2.7,3122,450.0
460,102-21-riversdale-road-hawthorn-vic-3122-16066891,Heidelberg Primary School,514.86,59.22,3122,800.0
461,6-146-riversdale-road-hawthorn-vic-3122-16077570,Colac Primary School,706.98,51.13,3122,445.0
462,2-474-glenferrie-road-hawthorn-vic-3122-16061541,Eltham Primary School,197.39,23.65,3122,520.0
463,9-566-glenferrie-road-hawthorn-vic-3122-16085611,Castlemaine Primary School,71.33,5.14,3122,395.0
464,309-17-lynch-street-hawthorn-vic-3122-16075457,Avenel Primary School,598.87,56.01,3122,495.0
465,8-5-glenroy-road-hawthorn-vic-3122-16075466,Castlemaine Primary School,471.23,51.97,3122,450.0
466,101-567-glenferrie-road-hawthorn-vic-3122-16077459,Castlemaine Primary School,27.8,2.0,3122,500.0
467,19-154-164-rathmines-road-hawthorn-east-vic-3123-16086655,Warrandyte Primary School,287.86,20.73,3123,490.0
468,516-480-riversdale-road-hawthorn-east-vic-3123-16067030,Shelford Primary School,232.57,39.0,3123,550.0
469,7-161-victoria-road-hawthorn-east-vic-3123-16054548,Wandiligong Primary School,646.85,91.27,3123,500.0
470,1-831-toorak-road-hawthorn-east-vic-3123-16087198,Grovedale Primary School,848.82,94.1,3123,750.0
471,2-airedale-avenue-hawthorn-east-vic-3123-16029073,Berwick Primary School,420.28,51.59,3123,1800.0
472,26-victoria-grove-hawthorn-east-vic-3123-16067087,Avenel Primary School,310.53,57.08,3123,995.0
473,7-50-leura-grove-hawthorn-east-vic-3123-16075652,Wodonga Primary School,779.19,81.21,3123,430.0
474,15-40-harold-street-hawthorn-east-vic-3123-16066989,Romsey Primary School,399.83,67.99,3123,600.0
475,3-24-auburn-grove-hawthorn-east-vic-3123-16058606,Cheltenham Primary School,838.55,91.57,3123,400.0
476,3-11-stewart-street-hawthorn-east-vic-3123-16069694,Warrandyte Primary School,629.45,75.86,3123,390.0
477,4-2-clifton-road-hawthorn-east-vic-3123-16053841,Hawthorn West Primary School,769.03,103.28,3123,520.0
478,9-26-auburn-grove-hawthorn-east-vic-3123-16056022,Cheltenham Primary School,854.87,94.51,3123,380.0
479,2-841-toorak-road-hawthorn-east-vic-3123-16073848,Heidelberg Primary School,754.38,98.76,3123,570.0
480,3-866-toorak-road-hawthorn-east-vic-3123-16075614,Wandiligong Primary School,930.63,100.79,3123,430.0
481,1-26-redfern-road-hawthorn-east-vic-3123-16068361,Chiltern Primary School,219.64,32.29,3123,850.0
482,ug05-708-burwood-road-hawthorn-east-vic-3123-16065863,Berwick Primary School,879.25,72.52,3123,625.0
483,107-795-toorak-road-hawthorn-east-vic-3123-16060859,Hamilton (Gray Street) Primary School,382.22,46.5,3123,475.0
484,113-436-burke-road-camberwell-vic-3124-16069716,Beaufort Primary School,1189.77,110.28,3124,565.0
485,2-1266-toorak-road-camberwell-vic-3124-16067345,Belmont Primary School,219.04,49.73,3124,695.0
486,2-45-cornell-street-camberwell-vic-3124-16077007,Warrandyte Primary School,767.48,90.32,3124,1150.0
487,2-10-allambee-avenue-camberwell-vic-3124-16087120,Sandringham Primary School,850.41,90.47,3124,610.0
488,13-warburton-road-camberwell-vic-3124-16083344,Campbells Creek Primary School,655.5,127.89,3124,750.0
489,3-6-gilmour-rd-camberwell-vic-3124-16066736,Warrandyte Primary School,844.19,98.45,3124,1395.0
490,24-spencer-rd-camberwell-vic-3124-16089697,Cavendish Primary School,235.48,27.34,3124,1300.0
491,g43-347-camberwell-road-camberwell-vic-3124-16066506,Alberton Primary School,269.12,29.16,3124,430.0
492,203-highfield-road-camberwell-vic-3124-16085093,Dromana Primary School,555.16,39.97,3124,1150.0
493,27-donna-buang-street-camberwell-vic-3124-15704271,Ballarat Primary School (Dana Street),694.04,96.2,3124,1900.0
494,108-326-328-burwood-highway-burwood-vic-3125-16081726,Echuca Primary School,1359.56,98.06,3125,500.0
495,23-parer-street-burwood-vic-3125-16090404,Cheltenham Primary School,642.55,100.99,3125,530.0
496,222-burwood-highway-burwood-vic-3125-16065529,Creswick Primary School,704.65,96.84,3125,220.0
497,2-rubens-grove-canterbury-vic-3126-16090938,Campbells Creek Primary School,470.66,98.93,3126,750.0
498,205-85-maling-road-canterbury-vic-3126-16066413,Dromana Primary School,671.63,124.06,3126,650.0
499,1-51-rochester-road-canterbury-vic-3126-16038373,Allansford and District Primary School,650.25,49.61,3126,450.0
500,31-bryson-street-canterbury-vic-3126-16077796,California Gully Primary School,215.63,35.29,3126,1100.0
501,14-avenue-athol-canterbury-vic-3126-16070437,Creswick Primary School,470.19,107.39,3126,1300.0
502,1-803-whitehorse-road-mont-albert-vic-3127-16051285,Warrandyte Primary School,1110.27,126.07,3127,1000.0
503,5-972-riversdale-road-surrey-hills-vic-3127-16042769,Avenel Primary School,801.01,68.79,3127,370.0
504,2-6-scheele-street-surrey-hills-vic-3127-16067630,Warrandyte Primary School,727.96,116.72,3127,450.0
505,65-broughton-road-surrey-hills-vic-3127-16070938,Allansford and District Primary School,1101.52,108.29,3127,550.0
506,7-agnes-street-mont-albert-vic-3127-16014765,Doncaster Primary School,1326.53,158.39,3127,900.0
507,4-11-louise-avenue-mont-albert-vic-3127-16086905,Creswick Primary School,507.0,47.74,3127,415.0
508,107-801-whitehorse-road-mont-albert-vic-3127-16069503,Belmont Primary School,1074.16,123.71,3127,535.0
509,30-high-street-mont-albert-vic-3127-16060025,Creswick Primary School,926.13,79.41,3127,995.0
510,434-elgar-road-box-hill-vic-3128-16087001,Cheltenham Primary School,1433.97,226.72,3128,650.0
511,19-16-18-poplar-street-box-hill-vic-3128-16059601,Cudgee Primary School,1342.27,230.72,3128,230.0
512,43-neville-street-box-hill-south-vic-3128-16076023,Berwick Primary School,1576.45,234.39,3128,445.0
513,408-2-elland-avenue-box-hill-vic-3128-11439410,California Gully Primary School,715.06,105.34,3128,450.0
514,3-1-john-street-box-hill-vic-3128-16081572,St Andrews Primary School,1071.99,159.43,3128,420.0
515,2-12-oxford-street-box-hill-vic-3128-16076810,St Andrews Primary School,1145.62,154.69,3128,350.0
516,14-98-100-carrington-road-box-hill-vic-3128-16070220,Campbells Creek Primary School,1329.03,168.42,3128,475.0
517,204-2-4-kent-road-box-hill-vic-3128-16074780,California Gully Primary School,1173.59,138.95,3128,450.0
518,75a-watts-street-box-hill-north-vic-3129-16079176,California Gully Primary School,1406.22,159.47,3129,440.0
519,4-melrose-street-mont-albert-north-vic-3129-16083561,Cavendish Primary School,458.07,109.93,3129,500.0
520,6-jaques-grove-forest-hill-vic-3131-16089098,Ballarat Primary School (Dana Street),1307.98,159.68,3131,695.0
521,5-5-luckie-street-nunawading-vic-3131-16050936,California Gully Primary School,1274.64,234.95,3131,370.0
522,410-92-maroondah-highway-ringwood-vic-3134-16082788,Newport Lakes Primary School,1135.03,153.62,3134,440.0
523,16-lilian-parade-ringwood-vic-3134-16065729,Wodonga Primary School,778.64,135.38,3134,540.0
524,1807-2-claremont-street-south-yarra-vic-3141-16074836,Newport Lakes Primary School,746.13,90.93,3141,630.0
525,1203-77-river-street-south-yarra-vic-3141-16084470,Wandiligong Primary School,81.54,13.59,3141,570.0
